P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
32.0225695607838,-24.8031160077043,-76.9914557719868,-25.449998922082,47.3127702101434,97.761874622833,-27.3345135780577,7.64355828337379,-43.0719526434434,-16.217794186431
99.2567091259527,97.852488310373,84.5775258990278,87.1508795998582,-92.7289847141444,19.8865812495419,-66.3780352522435,77.8946775379306,-39.619907231124,57.2929419207174
-14.8974540721957,75.1505068546707,23.332697172487,62.4099415729497,88.7171000024017,52.122947946238,4.73795193934149,-64.5530818515537,-86.336950627108,-1.99891885018585
-37.6301123967097,72.1321268388525,-35.0662325274625,-98.0613309116707,-67.2617466492191,-69.2109996776653,-58.0066362703874,-18.648619522554,-5.29762372708167,75.278400465026
-63.5445441344663,96.476044919906,11.2024854742231,71.1328119391557,-95.4786943308684,37.8680405277228,-10.533826830417,55.8869739183014,-40.3005890363707,-49.9947963648951
38.5519852489659,-81.8715314395492,-53.6565111541629,10.3341865348786,21.9909454315133,67.0541999820682,32.7563629197859,-90.739678954612,-5.57872682579861,-56.0541964120139
-40.3166883491231,-14.4419404077611,-67.8464715236587,-83.8609414433535,0.0735354876037206,53.2911304376647,93.5561387360273,95.0694542985927,-65.8461439012482,6.12812582082461
-11.1558623676592,4.08612832435742,-85.5216375495521,43.9785920550341,-34.3312087582283,-93.6078616338224,-97.5433917508224,80.7762534574576,55.9534609349486,-85.5844984737771
-20.5128137617664,17.185484615247,88.4901265774273,22.728459496317,76.1950097276715,-54.2821725088379,67.2178247117612,28.2927201850743,99.5941750773535,-16.6678162232375
77.9228424104104,-43.8101647298031,25.7725173788351,87.3003081068521,94.351124294738,-21.9115753142063,35.4100425404117,15.9557034806425,25.2873260982337,62.8693653513987
-27.4393094457344,-46.4443627244155,-25.0509720562306,40.1070217797718,-83.7069737859599,59.5788090399674,59.3273965264524,53.4895374664086,-76.0754767143614,86.5066475873302
-62.973778089527,52.9951203426313,54.8107672444441,-87.7830011345137,-96.3847106389462,-61.1209729363305,-4.76867543580461,-68.2437891103298,-34.3340342460179,90.6829399033942
84.2152544017165,64.8831210103577,-86.4187553243257,-98.4908406124192,84.7045452408456,3.35077173768552,58.1201503154041,-45.7436576819778,66.5725458161671,6.11903789927599
-98.5985808707371,68.870057411395,87.5234810641469,-67.4152685389773,-46.3134212682616,-25.8202252507264,30.4129029836607,-86.6153426613667,92.3887744310576,-99.1115826239644
1.00489621268245,-77.3201540700815,79.7714926114269,31.1282335102999,-33.290306895621,-19.9562795858199,9.33177413060761,-82.9696694554622,-71.6889518299547,-30.500707976971
71.906440140402,43.6420634568321,-5.01962700754983,84.7941705811629,25.8333734974319,-37.1094239975274,3.21204359267891,48.4751966853978,-36.7767009818832,-65.1478160114527
-47.2437202517679,58.0394628135,-82.6354495435041,-25.1182534295872,51.6900370236068,20.0470177075017,-76.7373124240361,-77.741872227052,-76.9130026795686,0.524201101936967
-2.34244791314902,-9.91453291027659,45.209062415669,78.1298778731133,22.1489146944223,89.0524455200698,0.71136905296602,2.63043727740526,3.85506163762221,31.6945910817763
9.99791828236405,-77.7207201417439,-87.599370154238,93.6190894237399,61.8226786846909,-16.6884479050682,-39.5128141979135,-58.0321808817993,-20.8853570661526,-98.6899064895654
-73.7098112013844,58.1337039457501,-75.2185137479694,-53.217642260171,97.6474879102495,-33.8324968584964,-10.6965326660358,-30.8302356639467,31.3851482654991,26.2339027532189
-47.5988905704215,91.749018520046,-68.7925557574308,31.258063593014,-74.7828722116261,50.9881809745004,84.0479618376173,-34.0642903261093,30.6914573687357,-43.0362490629334
-32.4241380947981,55.2436346838892,-10.2400951566621,21.1094001042998,-56.3491242689838,10.37970972988,89.3037804822199,-67.8116959256657,21.9219174542144,-91.0731383931123
22.7852605117206,-79.9172269543175,-79.0614017531575,54.3963233458021,24.2241456514395,-43.5929977050896,18.6499639827873,-60.7640038275303,-37.2829650618782,-49.1132498466777
63.3033525554006,-86.5052313518266,65.0111254781208,-12.9142170238517,-45.397027237601,17.1144753575778,-32.1415759344052,-24.7809677375523,-20.9120869380815,3.36795997183023
-13.3743502147796,-49.4579321371519,74.7792638765608,-74.8907836518028,-17.7382408153398,76.7544592846859,59.9770230242305,-80.3799302558893,-45.24501148942,-6.77311347120923
-96.372605372374,-99.6113134742902,36.8692197936534,-96.0171684056835,18.5131609707123,-32.6068369244509,1.64960341412279,17.5065816753681,-79.4777037491949,62.9289224622632
-62.8770374778136,20.8738501068447,58.4310278558444,-60.2432384590306,-63.4253454789121,-44.6646919111566,-52.4387203068055,-59.1943196736568,-85.3494308202827,-19.9323433072931
35.4696118560714,29.7570189005877,-64.9970877211442,-41.1080987873129,74.8711678796849,-86.2312645848077,51.0111510168208,87.3719637007021,34.3141658824724,-41.1738136257884
38.2411538385373,10.5328787589984,12.0613457463753,42.1843969339127,96.3999305322881,36.2277577786815,89.1710688758812,69.226071001169,36.5971975535117,35.1710398243363
-70.1961657824361,-52.1916122839294,-69.3114221018216,4.2794103681999,93.5019526230153,-78.6478280284938,58.7481641048715,-64.7813387847635,80.8794998247787,-85.8302995979855
8.62775953016252,-61.2466899917398,34.5522810819906,-1.02311659719565,-98.5121040752977,68.0838462001012,47.6336818226969,33.9376671775008,-55.2110460892761,69.4920843815868
-82.20123299796,60.516271357914,99.217458135722,83.0738985078206,77.2885081888992,14.4242410483835,75.5384328954487,89.4265983336319,-28.8703266995023,-34.9301406647342
-0.879527610179196,-65.8393790846037,-95.4924784992378,24.1045661206115,59.7773617988069,36.6258728095916,18.4603860440636,-83.31017436709,-66.0434688957343,-96.8754028979486
-23.8104709635223,73.9276361311206,-35.6408064717378,28.0283904077922,48.5143959428885,0.97609682233481,6.39613689124478,17.0590174642138,75.8131151853266,-23.9298525321793
39.8020637823925,13.5397662319314,-10.7127520107043,17.1692139134113,11.6569709731551,-87.7176647524709,-64.415070192433,-69.4692338764272,-36.8990083672137,43.2793622514165
47.256760197585,-57.0448520567907,32.5352879770152,92.834767944146,4.78223359754753,69.6482559915264,-2.32284886769563,99.7072025080309,-13.1093761851455,19.5404115332284
-28.3216255915506,67.5800235973238,68.9660292502283,20.579684596935,-29.4636126338965,5.69585299846564,-30.6334759823323,96.4017020688229,19.0532240756993,-69.0591445059948
95.3706861629808,84.7236999183773,-44.024610254812,55.1230879004728,-26.1600531788744,-42.9214276909628,34.0859118924689,71.8174396035154,-71.7104479184093,70.3750034639926
