P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
-47.1910998753322,-99.3751135266983,82.8697232909985,34.9331793119189,52.9051869153099,-77.8061451466354,-81.2117803691808,47.2778272438775,-33.2785292506893,-75.1546026791099
8.10781227928973,-68.5732730459155,2.85956325393886,88.5642396237231,-49.068397397048,70.7222210210282,76.5718061349416,-78.7367391302948,-80.9995558544274,-54.7962954720152
-24.319929040283,52.1489496819635,-0.367126021141658,-76.4336157934926,-99.7966532523228,46.1856741208613,-5.80976580563717,85.7326703526612,-87.8023188327309,-93.6339543028187
-82.2111622790952,-44.8322763327635,-27.1504863444953,75.950672300792,-36.1721880386384,90.9452605671124,44.5313540161691,-80.4191637998814,77.4857141596074,-10.5914125118635
40.3841058202585,38.9289231499834,35.0052502604879,40.9014730650322,77.4947938708752,7.73127711161384,36.4031111729311,85.7824501571402,-98.5769749558686,9.04958688704278
-25.3031851783709,-63.4226128860352,-43.0046751391203,86.1239277485577,85.3439520293659,78.3676693020321,-93.7422486707615,-5.56956916168303,24.3384721848308,-51.2336739977628
21.6999722686213,-16.2201821046779,-26.0621463666912,-17.2797415916094,-7.72701822293863,74.678141800251,-98.6830319279342,-54.9150003842623,1.48610144976948,-5.52695422911262
-34.7421259954339,78.1573155255243,-1.32408551581433,-76.1351432380163,21.1142485285147,12.9262017678502,-38.1686394293794,97.510336518616,23.7439429638316,9.4340426258956
8.42688630424104,-30.5715823323375,25.7364421571165,-69.5027814275914,-34.8279098148784,-10.6511884109691,89.0832686180969,-60.4467991724805,79.3116696854266,50.8249414330294
53.7432968369406,97.5259522421124,-2.5470097134247,3.10933891790958,25.1522844988692,-22.7149400247422,88.0546365226792,-53.8449896502289,68.4476614989156,44.14751019079
-17.331292969834,-4.90689088995124,1.80646080599296,36.5356059247676,16.7115850407892,95.2822355092846,28.5049896256544,40.854444037386,-72.7926704597579,27.3484870070848
-45.5932654873624,-6.67057775007265,42.5992887944531,-27.2571835048034,-97.510215829393,-0.447834489755365,10.6745859579634,9.9359625475123,-10.5497449861271,-10.969710529008
-57.3417393604903,67.7198227542312,2.75420013359553,72.5048416149733,-96.3979782617746,-2.29706039246742,32.736982788584,4.86746053221239,-31.697089573774,9.65146848712538
-6.72860543113639,44.4638204164628,84.6980383324483,-29.5956230282049,14.4823261747195,69.7663241250211,83.1099761338795,32.9597365240126,99.2653237169539,-58.0462214215256
23.503353494938,85.353611672632,-72.1803163060486,-70.5017702184828,-61.0547009333787,25.8112085413494,-86.8324763061251,-46.1437435490013,96.8519414439894,-86.3411648956777
2.0868772188972,7.16893728078176,79.7062946653772,84.0222116730469,-14.2940007427583,97.3979706951506,-20.3107679071555,-3.2782544049229,-15.6740988668929,-74.1034695382077
-43.9789984651564,54.0897023275492,80.3930799855804,94.3581448683369,66.0853761025988,-72.1796995421556,-67.0611466066511,-7.68112593191088,71.6242827079282,-32.2179576100786
-26.6840571223527,54.9372524770778,24.9626437545573,-68.4688573769179,68.3099900820879,-98.5638697408632,22.5191459854906,-53.9631049597296,87.3647244687193,-9.69208574106226
64.4607780816407,51.2496732752176,78.8912277659577,97.573677341194,-4.96548437857176,28.6147874067555,80.6001092554577,29.9658623854683,-9.66818667568855,-37.1890717279996
91.0763791932456,22.9428053260137,42.7984881344032,-79.1747818952338,-43.1918475443485,-61.1747629389412,37.8054042970577,-35.1258713590362,-71.5758053430858,-80.373637445209
-80.0660129281169,67.1766456721866,94.2141167951112,30.6954984612933,-6.38368025093656,-22.1828016521421,-9.92470802061658,41.1461526801062,52.9280714129434,50.1885863797638
-13.7660843739404,-44.7254923883714,-23.9779114786912,6.46903973276356,-92.1298352182088,84.3712935030784,-36.0927649359903,-15.4736643382691,49.5659384460972,-30.073780987239
82.8908460903272,-6.4543408872634,59.0253392218839,-98.1089497397378,-96.1704588716404,-42.5256393083966,-29.1800197575356,91.0259768114068,66.5290592148094,93.7689360224977
71.3465795595899,-31.5386996819667,-28.2021972503398,76.1157448500316,-17.8855062494515,53.8851626322567,-61.5200123473272,-16.9063225841112,47.0552524493112,88.2152077797984
53.5288230910868,2.0935554937529,61.9654187793042,-74.4739363265705,61.9036604574832,-25.27000915878,-63.5532276481164,52.6583558736197,-60.192426477103,75.6821065071872
-89.9317060063991,80.865480713437,57.5580068731913,-33.4482207078912,-43.3645332700094,-77.1979396676818,-57.977456863413,25.4615450159768,44.5403201336964,-64.6021254488347
82.9753510387736,8.94792514197637,-94.9558743526985,-37.9412607985044,-9.79844351626156,-65.2169916965215,-22.1813695081505,79.0234458294194,12.7309397900196,-42.7728226926737
-37.9453291152946,-23.015241100662,-54.4340601075766,-73.4956639027109,-43.8613370058004,-42.5263686759594,91.4249885031191,69.1017431887345,-23.7876962754601,4.33064953714009
-62.6800593176033,94.6834888058288,93.9576277421885,84.6069911198626,96.1660550385926,-43.2358453122853,-53.3924002100288,-48.6225624874919,83.4552331846052,92.463344322137
31.0584289652846,-98.7158312494914,32.7740738870239,-35.9591616971341,-39.4647657868081,88.0863954869598,-0.911347323024799,10.7902323966523,-53.9187090809875,53.4120831951337
60.7734906712698,-51.5794610643396,-54.3222059201173,53.582166353718,63.0328656032936,1.6473420044542,-68.7931032804051,99.3578653721401,86.5771943360757,5.58882611312835
42.1734038406626,-67.8792012421874,-74.4787362315891,-87.3746492110069,-83.6877831513417,96.6298296005584,-16.106926509053,55.1609993412183,17.5318653871015,31.1560875835867
72.7085304721127,3.46982166428629,46.7606627624967,-75.8751637443383,79.0118857379187,-53.1028428719599,71.1613812247909,-82.3617478047077,0.918377452699843,-23.6190572366423
-63.8077741468212,58.1752939601449,30.2182467494357,-63.3668245335201,-49.8770500819922,86.6703129255771,-99.117491717013,9.61096762072538,-19.4871590252493,13.4693585125736
-89.8904242183618,-33.1913415645539,-31.9065942186965,89.4257385203321,-49.28548112143,-44.9464806851751,-80.4321894047161,83.6979387046378,33.5676948227029,76.2821650774396
45.1490527901847,-42.7357981313222,-59.8432142738415,-61.2058401990151,36.9626441611356,43.1766553405637,86.6226187487309,-16.7510593167185,-50.7852172117441,0.238537121091127
55.8941129964916,-51.4116428381727,8.20706257073742,19.162454220194,13.7977997034543,36.3488450464116,-41.7311695174963,-96.9203803881723,-30.5736108698477,-6.73366047471286
-46.5720474257123,91.8686495780633,10.0102359864621,67.0510100918199,-57.2476188262358,-71.311740557193,95.2007461188387,84.5748056308655,22.5463785672512,-6.84214435831225
18.3028711455268,79.5873035377585,-35.663834073886,17.5819540433552,84.0201688228927,28.5958693591053,-6.32588738493496,-5.85311459017903,54.6175675773895,57.6357939699807
-63.6857801425861,92.4678676114985,-88.7676499072716,-25.0560288711026,-68.7260042878589,-63.4594648564265,84.0960234201203,90.6965450734301,-13.684105244745,-7.21561187761723
31.7843130842419,50.319330585528,27.05001723811,85.5115886757525,-30.5579748020585,-26.6916793638766,76.2835268274642,-68.9465166123716,-24.942890571482,-17.3519399081008
-14.1745832738905,-6.87404195225432,38.2894707435535,73.2800986676945,67.8421192609171,-46.9557948910513,-15.9036737872689,-80.9990568360244,-54.5154442237402,68.5464940134564
