P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
-24.7713759223275,-40.9227712724289,-41.3892673436388,18.1740211407595,-28.0283868758691,67.8569411851133,76.7740021834474,94.2715332478875,97.8529325877406,-38.5056264436649
13.7349598317649,-90.5610164034552,92.8285453321231,35.6351293624121,-24.7081312415058,60.1869155101456,91.9734149438741,-36.9290557802733,91.2116050559378,-34.9456278055998
33.8064215481671,60.1552760652381,-27.4120374395168,7.0208634065379,-69.3212519992769,-78.7798812339062,16.020700863326,15.5907355185896,14.9341583638843,88.8793137595783
80.9971782486897,-60.0660518597056,-63.7648670167764,-81.5382922881905,32.8306003725049,42.9948711625943,2.39786970035559,-67.6001305771007,-35.3747973669056,73.5752193841028
55.8859721187287,-12.4051074149853,18.524846070252,-21.7833007134993,-64.2290314491914,95.3621197853958,-37.0266209393936,43.8313225587527,83.2276845155141,26.6273591478799
77.2217118436113,-23.2298427967946,-2.36554008782785,-10.5601834555197,76.5195983992977,-81.7770877646447,-35.1471726223135,-95.1982059616689,66.6712136660168,11.3020861567435
30.8092656757329,7.98359573563656,-50.7573534771558,-88.2584052929451,-97.5681164143632,65.9382999537317,-85.572211842377,-31.4733422152919,-46.0500154197279,-26.0466086874715
-74.737145097378,-21.0577355482291,88.54725566698,43.3844969210086,-88.4822664148307,-44.0389605590775,-13.1030167685181,-3.07891252193799,81.8210702607097,6.23761018255659
-99.6787346231697,-13.7299027507502,-2.83358898226713,-40.30005477627,53.9500550503694,-90.1777578723992,18.7518816544742,96.7031689050922,55.1801363522073,39.085841366735
-65.2112944844291,-67.9664401957834,82.5655758510253,99.1853476259344,-90.7445157477209,8.8442323013596,-30.8993983170969,6.36292390691895,-16.2025323414279,47.0912030314923
26.7724871076461,-55.9753625515067,-73.5637577522908,-83.0848183631364,75.2644754915609,58.9794789234042,-0.597757372667473,27.608388197465,64.5429064437438,28.5438774169198
63.6074089097984,-94.5702141819262,-38.2222245107762,-96.9580430014866,53.7601257596273,8.18629935546866,-17.9122634391926,-29.6443819770508,-22.9284767265719,54.1437575962207
-10.1804409972532,6.49678504159563,-16.7896235266343,-60.0640016210366,-80.4711979532091,-58.064657371739,-44.3770434798754,96.6303258829943,6.2580192881488,-55.0804379266045
61.7852344310475,43.2818802412024,-18.9247837216573,61.433432870754,-10.8885337475801,-40.0151099096636,68.7029930131935,-73.9452446983511,-91.1078324528617,-13.6339964834986
-94.2591853832907,-99.3711039869494,93.1918411979354,-5.96262140118814,16.1299901335508,19.0757747705962,-89.8313239754166,-45.1668479848638,98.2590483908257,-43.8890709455639
-92.9942055880268,-24.7356532461665,-62.85897612811,-37.4970572321651,21.3781896306099,35.4659647057073,46.5501662804627,45.956795387149,-4.9040234642185,64.9804427778178
-23.3014845806269,-55.2391536488447,51.3193487815507,-42.83215921442,-58.6789758348191,19.354194493604,90.0903814301482,-8.29943770008992,85.6952942078539,13.5312019392958
-38.6516637684348,85.4978820775671,89.4844069906563,96.05104581521,-69.2915904057193,-36.9850949258945,-35.1643974866033,69.4088668534014,36.2954233929219,55.5431150295612
-36.0536599948417,-27.0842250106241,13.7394042599681,51.6591504765647,1.18259840551993,76.0476368947257,73.136646108181,97.4487251097139,-8.9847269597682,-19.494058809365
-53.8940095269547,76.5115541763315,-84.1602187380431,-73.9121836516254,-3.24491181835647,93.6374467184042,-36.4064416702415,74.7428814581359,-81.5077437145716,37.1146433336375
77.2148195270049,-79.3229901426434,-87.6890664774468,25.4411212657108,-75.4108116277879,84.1005674495044,-51.5073818188214,-19.1718608281235,95.970078199443,66.0392900961069
-2.54254287557241,-95.3047932813238,25.9751176355135,-8.51243672465895,-40.0174272616742,-29.5551358655037,-52.7107917648952,-38.1696801851497,-41.8292881291109,62.184333757702
-91.7842643988026,-94.5546236040297,-59.969229176096,35.2600312994031,-72.777514154557,-74.922515943005,-28.8684608975503,17.7939068660765,-36.3674093776847,68.63388212636
42.3856040404141,-67.9894404027749,50.4059313986446,41.4374255207243,-89.5005641774537,-51.7814795198206,-63.1354585836902,60.3147469588369,19.1233676654272,-30.3254947960982
