P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
35.2864253765663,77.6117727663574,62.234034172455,33.4205100319382,-16.8458193121178,-96.1015271956071,-55.9898021356071,-84.2300599829893,-59.1279778851454,96.3716546496798
-50.6092657013697,-77.5548600171389,36.4231418612811,-86.1841823831958,-99.1882630767684,37.7911754352158,95.5160908164961,46.3900948710344,-3.36962336983366,-27.4402241364773
41.1432470120621,72.2354434415485,-29.9916803747402,-12.0509539680677,72.195583474259,76.3551956111928,46.7648089460013,-42.2029383413098,-81.1686216990645,-43.7219447563009
-74.3175022866624,-59.5234909551961,57.4139891001415,-29.644661079589,96.4801390305954,-63.9055123163108,-46.0442328107687,-6.83381538708625,-72.1021163594171,51.1483626993356
-84.9382829527214,-12.489920923428,8.8576982516303,-48.1195881880582,-9.51227014268336,-66.3991188511747,-21.6840079686992,93.0336533315784,7.49644773786085,-2.91658770161818
7.68694534149826,97.9317062219639,-52.3404449019086,-90.7196316430476,65.1530352880885,41.1863810187465,21.6828328057553,-99.6322756457206,-99.8753636935237,71.340729646818
35.6201216082827,32.4866731771669,-87.8210303012738,75.9178082218194,-15.4717194735996,-11.2257015331733,18.2092370198078,4.58981315039617,-13.9252691283626,-42.9731862842747
39.1441794672581,-62.1869192974088,38.1309929485212,-31.9929437418957,-5.60491712322644,99.0999877259513,-51.3932750445432,80.2131073829377,-88.5866140226892,-68.8855784740437
-81.930606525967,96.0286714792513,84.869235153436,-58.8174334131271,-60.7681513335397,-21.2721769865979,-41.3001357752786,81.7380733642746,24.883932718646,-97.6763771617056
-32.5082633680438,10.0903863432808,-70.4377821746193,-83.4340489679388,-44.0648619315101,68.4205105268766,63.4946036870834,-91.2647578904704,39.9063038835074,20.1910449916322
63.2792520399789,-10.7779541814404,45.398268631373,-11.7618805445835,-53.2652756584892,-10.8441574898075,87.9203141741255,-5.60166387938948,68.1869581889991,36.2730003539157
21.8380937760546,36.8352349959954,-7.97569137836696,-18.594806932999,-20.2330963117539,-91.9691597154086,-85.008808610252,-73.5433887290474,-20.813174773657,98.2799705911377
-59.5754401839125,2.96325586228758,-46.2322311248203,97.8869574435109,-91.8200742855863,-43.2091966554825,-48.3221294734545,26.2206463838961,-92.0801215329456,61.1423548814269
86.1964175506494,51.7045600900154,55.9391211753843,-70.8039747568585,-62.939251559495,-6.22449528533113,-91.1061061193374,77.6472648846621,1.42194159199261,-41.4450263734388
-67.7755319563984,43.8736306693372,10.2782175793755,68.0456826759605,-68.5700850832958,-16.0895300802322,-8.44581015385482,53.5774475577919,-5.02307841898913,-26.4333307620751
-33.6512679340306,29.3598724208969,35.625126965673,-35.6858909768063,-84.0426412218277,-58.9085559429201,-39.4889071298358,-77.5321496171332,23.1631406980758,-36.3162435223758
-99.9294958527012,-82.3943322872246,46.5272164647178,1.84307653110804,-44.867627904289,65.8702874607146,-21.999877038167,-89.3035939574625,79.2185341965424,-63.7332179784026
90.3389433155774,17.6138119060046,-32.6330869968283,-37.0440975543692,-84.1994316633677,63.0823625679297,-39.8037843218266,-41.4124227818085,43.6319809046351,-34.9050346601617
