P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
26.2584890892756,-3.16965357939456,-97.2775114026658,-52.0391760931134,-27.2159124784951,-34.899732599942,-21.5863076669032,-71.7918129795963,-7.42967034685577,-85.6041644889922
30.4215335398568,71.0969170615967,-56.1558141933218,32.3475832271892,-83.8236988179205,-90.192503776432,84.787417085854,1.19092561542595,68.9769439262488,49.740095565403
39.7806604577973,12.6164436974754,-60.0550798102604,-68.2911734236487,-90.030620347696,55.0826277097662,70.0899374808008,-29.5690113796581,-35.6936601401469,-90.3759648404454
-33.3269708000738,70.2962132637724,91.5843054046407,-36.9463979055462,31.3326377086093,43.2591475956486,-19.6075570972069,14.9886096799998,9.48954316323271,-52.4530145951301
49.366907850615,-12.2537732747438,-23.0596100231419,-87.110932804711,87.2592511851769,57.9386939028571,-18.7238485992643,46.2133517006136,89.4558048295087,92.9510709768686
29.7673829077466,-30.3259492997856,83.7849329029825,-50.3780063496751,85.5699249891037,69.2973672332178,-70.8596963845175,-9.35462392173669,86.1350908129718,82.8257459269667
88.0634727167266,-20.0596927613768,49.9656029262101,-12.6125319819042,-18.7914378235718,94.315214558168,-89.3281399360602,95.9217770003811,29.4852337130665,24.8286471797032
-96.6221714046527,-35.6435077455803,-22.7077013555477,40.208430954022,56.33310614389,-47.2949990927096,5.13110114859079,55.1911443127317,-89.5139074346926,96.1698018770803
-19.2871571684056,-60.1241761514938,91.2652825126683,81.7610435987617,5.90446543352662,-96.4211296169496,-82.4402322370204,-59.0120283305737,-72.6916838837103,93.8677937720302
86.8488582806823,-14.0358640836954,3.42900620412163,-86.7514634448639,91.2551764500032,-80.5822689857946,67.1773814132161,-36.6322566774972,96.8058772267684,-81.5333784006317
84.1825079789824,76.6680188592134,-72.3512024952996,-28.5249797938225,45.8499371493706,-23.3156251269289,-69.5778501615174,-58.0920787769455,-31.4736882941932,-94.5891607491968
47.9478430510804,19.7776262376944,-20.6061405104756,-46.0949258691212,84.2973829191368,-96.2184091079791,-27.6203434797804,72.6648315092948,-22.3712100476946,-90.3137204115106
-61.8370359332035,58.2273907725856,74.3016221901816,80.0112280671343,56.6042521007676,49.9522629406336,-45.909645781826,57.0921277614017,38.0019638685264,34.5788928085385
94.6133401131786,-90.7920468632277,-38.4601064310347,-74.9488773795485,13.8696900739657,-22.8911008005904,-34.9901985869455,-56.3519493031823,-4.57613481196391,65.4103884132331
43.123392697243,75.3862967664575,40.4279054614752,48.5522276716795,-74.6584704124723,0.10310623018195,18.4284343450719,-41.6706620897601,5.65181223539093,-34.9805272543492
-38.0680152227667,-59.2434128257305,20.8913702766036,93.8287707771179,7.17713076987754,80.8197213616639,-32.2569942629471,75.4656933780962,-89.1859698431238,-6.46220121636532
57.6793241965002,-95.6663964928329,34.396411714659,-87.6416177438306,0.338897108509741,-10.3625300649179,-59.958347599549,-29.2892567353192,53.9144529667721,-80.5031799942731
-37.5772292615128,75.5034585368178,-28.1728519035711,24.73731139466,-60.8295396623327,-35.8985963321371,-0.307526241965789,87.0127710396312,-61.3775280113954,-69.0435835303546
57.9607777097555,54.8394957638724,-5.45092977962078,14.1520670166597,-56.4541913571386,-85.8024177288043,-33.126595509764,61.4437690794686,16.3750399713586,43.2561412106955
78.6139909228496,69.356402927933,11.3616148882551,-89.7270653236895,23.6810356080346,84.4551223322693,71.9686386155014,71.6078167385635,-53.2353635747293,13.0844352162538
-99.7957027251825,88.2837920255967,-29.450108035621,68.5514887628173,52.3941277729678,56.863903924432,23.6910245577873,5.65905760714875,2.80368090302805,50.9042482689751
-76.8352679535375,5.81342024181765,1.51105530244946,47.229009541333,-77.4241383373102,-57.6177896966663,94.6150365108109,-36.3181542223324,-84.0399656090192,76.9317686453758
-57.2876491753557,-84.0526507208477,89.4055606409129,61.1920103085401,38.437957980736,40.8270814427793,-25.00487022175,67.3955682886236,79.4300719253121,10.2687531550546
-31.8528645430133,-95.2406633973587,-52.2989407499917,12.3192417818679,-88.0365933550984,-57.2463718636237,63.0760385697735,-98.4062060379169,27.4407031789539,88.1460216629251
-88.0671556599571,-74.5858710393276,39.7081613442475,80.7861320336859,45.0026911098026,39.1163371484594,-73.6731749654721,51.7832345053715,59.1944861078633,-8.3766007991519
57.7527248000736,24.6650199080023,17.5323017337696,11.2468358976193,-49.7663469222591,-97.1722525153975,-69.033737679118,-28.7561265079865,-77.7551691459227,75.1661916869565
-83.7576053666893,-88.8745990667499,4.67923516492033,27.2359411725278,-93.6072998912323,66.3285435542694,51.5329912444325,18.3308600114932,-78.9804463672502,-30.7724219087145
-65.2459235978058,-53.0911314223883,-43.2176869250014,-8.2296611303554,23.5659324126425,63.4435826662238,22.8153442265822,-2.15777360977472,-14.8639179651326,-51.0558831367896
52.2906612122262,10.1755667629327,36.0015876827594,-57.5180423738875,3.79423309050244,66.9973392494903,57.571475252226,-80.6362376095569,34.2731077035867,-83.5448490158201
-63.3238775398221,-1.009829179767,27.9712196919687,99.4597093919402,-97.5881560792211,50.8487880355487,61.5892799767211,-90.4213600622496,-6.28724528198765,52.8782237577828
-71.4201081883415,30.8911659251596,-41.2482352532954,-48.3113262990311,69.5729072910492,59.7880050667024,-63.4159918361733,-3.78787245206016,34.607968842753,-29.0935667670012
51.5744333678759,97.4486191601349,35.9866464348561,-55.051644155854,-25.5640300412943,-21.6907064871677,-66.0046795571171,89.9588474854953,-30.6962229708716,-49.6772037243405
-64.1800592363638,-93.5315586139873,77.4674689592835,86.6840652758569,-46.7546076741957,76.8523265971741,-51.4823101086434,58.4249936389332,57.8976701065899,65.3643519325053
87.5890106462201,-88.4200455608954,82.1367081142924,-34.2736208743236,59.1175376488377,70.7292984021608,-13.1934145338934,20.4179106714694,-53.6154272853238,-38.8452596437816
-58.3491027222977,93.4072533604101,79.5465296589875,75.724119640962,-1.72145002037718,16.7081705799234,75.6694161898157,72.6914808641517,-33.5789474946484,-44.4248364326721
-42.9757441520627,-33.6007000471627,-96.1651752813815,-34.5827622323785,54.5077623639397,-38.7144530323688,51.2413297087221,98.3844782337257,-72.4710749847929,51.5764453628004
95.7431081721771,6.48460264010934,46.4187688085928,-9.92618853015432,-5.44703942077564,12.8152157380591,-22.8893132352224,-74.9874280318494,44.1550832718813,87.6091286668272
-4.94898703951452,80.6775866883341,62.245778028754,0.541000091578937,-90.42903053954,42.245502721027,44.2501233012084,-34.4763948017689,52.5439927252565,43.1561984534078
-46.0975092753358,65.0398481306938,-55.8981917970293,8.05631408734351,8.59704811386779,-19.7894152924361,-31.7844929810266,55.4072988958492,3.68138564469776,-67.3955157310461
-91.8254993853823,-40.3082933653128,-69.6384462674054,2.20251982045193,-86.8280948995278,-62.5219246788923,-76.1773193889868,16.158662778657,29.0373615813418,30.2925399502922
50.9604817153511,23.819715202413,91.2827231125663,-86.7737292781854,-28.4099182797743,9.10721690305054,-42.0293849703408,11.480713906574,82.9157574166753,-31.4745611594915
-50.8973675569161,80.034676201854,60.2115618150632,20.0775250681231,-65.3182133074299,84.8953623898249,-39.690867011132,51.3067597952583,40.6654489668994,-41.3954368445585
80.9469598118127,77.132408833403,-56.7767953062704,23.1000809406853,-72.8799281199535,12.580269619183,65.0804164876495,-40.7840806279887,-47.3038506374307,35.5797770993639
-7.92151414882318,-84.3139149616825,49.8554975915473,-23.1564159542832,-5.79422946765891,93.1457564937597,-0.225809822169339,-41.9118559739147,-81.3219756977956,-14.996029900568
44.4276057730077,25.7340685837013,-83.4015047737636,8.97268583329497,33.4180630312058,-53.470285014228,7.57724968406333,76.0986240208316,13.8819239119705,76.2055322552058
-88.2324457946588,85.30916055439,-83.247480669885,-17.382238632471,-52.7102673096765,-35.8741365533195,3.16099946271493,89.7638530503438,11.802492230702,-10.2650010503035
-97.6412591532229,42.0437539295118,-26.4338924811353,-98.3378868819254,-61.1446110759817,-92.1262211619394,-64.0374191384179,2.85150981125875,21.7798984577506,48.5444042636074
-19.9486133525122,-9.26631953676042,88.8831770433384,27.209987446179,37.8055055967089,-85.2586445292734,34.7689053064045,-70.2997185881797,-67.435221974162,-98.0047592585467
99.0258886913895,64.7978848736221,-65.3924611554551,46.9596956295731,16.6499263604994,-69.3593266355022,9.29901100308554,-97.2660081219828,98.9754098027595,83.5538581233594
87.0658756727577,-70.5991701850169,63.4938035507256,58.2165333126038,55.4256866971177,30.071766834634,-66.8930792518431,-72.5212710168087,-30.3004413329629,-94.0629385106408
44.82714426448,-43.8414356580837,-47.9370640873486,-7.61533257061883,-22.8551088678318,-33.9805574810793,-87.8726074946117,-28.067416291498,-11.8568902422141,55.9331054800248
88.1852699483476,46.1233588181909,-98.7451161051479,-45.6860066023124,-99.0604915353494,-86.0545701438436,-71.8744581411863,-73.7395543807218,37.205145040234,-65.023841231578
-44.4999408118647,-17.9767102251912,31.0872083043467,-54.2052510184035,-78.4263474971906,87.7240194917746,93.5148328458235,81.0680771096114,35.2669420303199,37.87908672117
-21.0802389531688,-18.725135770322,-79.2186866985001,76.7912162571523,-81.4673209519464,-37.8504400229815,10.5467560041019,95.2494031303392,-43.7581392728427,-62.943994437012
-52.2990379418322,82.5337590164067,25.9739552685153,30.3561255258997,52.2424194085122,75.8708452270085,19.8492690786654,-58.740289477117,-70.3289937139882,-52.2381264802894
55.2296444692674,51.1392744038357,63.9110636496524,-94.9080225484322,58.6679400037664,-36.5220871557479,0.0375370833134667,-83.9579305113257,-92.3705906164092,-63.6043241558874
-86.4823287978967,-2.61193298547975,36.729533420127,-23.2938581627132,-2.78653923435344,57.2695214921429,-33.6776344930234,94.6329676858045,74.059844683838,7.05281186177167
-0.857290801126169,-52.5137336473213,-39.63109990728,76.0317677593815,-31.2852461573897,-86.6762448830932,94.5013364724314,-59.6424518199691,-29.4594853912229,-30.0825010759635
-82.500738478934,-25.3562071440444,41.5856564203885,-22.9740506534635,48.246489722003,-21.0593991491552,34.7135396867031,-29.8795369277839,84.8878410443202,-66.2362762986501
24.3115974980119,75.775917723337,32.0991529360192,71.1023843391438,-77.0777517031358,51.9100588262818,-77.9010693829729,21.4235203535706,10.7643567052125,21.851294610676
-36.6669441602531,70.3747290423624,83.8398205796986,69.3514905383863,-27.1471234529067,-25.2240028861445,43.1148814606853,9.65991434997721,49.2944138740611,10.1953259049307
-81.5645681761481,-80.9149847206258,80.0505963519412,-16.2655080345294,67.1511548623829,-13.3817252616701,79.1852754155354,-73.2184288303305,2.94960121480034,-52.1253780206575
83.7904306006408,-55.34737882363,-35.3541901757721,-1.80874485588154,93.1099305933188,-67.6927243490999,97.1479653287113,25.3031872283773,-72.0578468245405,68.2604473797036
-72.2948901433947,48.9664562730617,-33.399935369485,84.4012856764166,-17.2128443160797,94.5804325720644,66.5832591917911,-81.7231069220281,-77.6556564569161,-64.5854727036401
99.5717309491944,-12.3420413549513,52.077586944672,81.5836797078461,6.59772047063041,-19.8103696309794,53.2375429694214,27.7548786264034,75.7652087895123,-17.1767886770075
69.0193131748285,73.0687973542682,79.6532937043884,-16.0787346971432,-93.631131482494,-48.952565596431,-69.9186220481874,-0.351541782491978,51.7720420012049,-39.1696875329478
37.4910367527011,-81.2306505246443,35.2401545672708,36.4741694502352,-98.921767005319,68.2517199235664,-89.2862446861717,-23.4349401656044,-47.6570107155762,26.0666515334286
86.3503066078977,58.0404742428624,-39.1621617937477,-66.9772123539002,41.6516365541792,98.6914564709104,7.30841761158985,7.7054087695181,-50.0171575167233,0.41833607221551
14.3881865945183,37.3040419362038,-93.0645212743418,-99.9793286052361,-64.9943718190836,-16.3176710317889,51.4430013880143,-40.7457418137567,72.2188669797135,22.2823313630468
-42.347264835904,35.4990768215565,-66.4483250044485,17.681111360824,32.01409500235,-5.70794473643288,-76.6263993547439,-70.8927239820762,-98.3135130618382,92.552220393302
21.4003896889589,-35.0153554663425,93.6958545373951,59.9208201807818,47.5606910379152,78.1178849703474,-30.2304730339159,30.9973611656395,-40.8041374010066,-21.8052769617861
-7.77789757248301,-15.391568349241,-13.7278633488378,68.8492341938811,-54.6173277665315,65.7913189657963,48.2294819872578,-96.3168537456466,14.740386750864,-74.5447621959454
-52.6425292208489,-98.3651172680122,58.1899778742008,-79.8505463152071,-36.5175169481196,10.7923698481746,13.3032543762039,23.692943759201,89.8582126933788,63.8780536371392
66.0733733655059,-98.3617760769695,-11.2740970805793,-7.96290097842723,-42.3083736999991,46.9366690121827,-56.4412473849454,-73.1994308001074,13.7571032537728,-27.7949816078151
-44.0028631689229,18.6054001121244,43.7017140378082,40.1051640926315,-18.3362593723351,60.3130245598882,15.1998615430035,94.9712302924359,8.11261263833165,-49.693243783354
74.824895716257,-91.4346093737533,-67.8954221719213,-18.4979207911639,-82.1630056947839,-35.0127984719628,-26.9707110334023,-79.9811208611453,-7.68043388331479,58.8522901074786
-78.7156102795221,-80.5386582481441,26.8340492054093,-63.204050954682,-27.9387991178812,78.1241147546229,75.513093059998,70.3817134933396,-41.5729753875241,-36.4735571885654
-69.5414000501885,-73.9266172416319,-86.161331344507,36.1373995005773,64.5135003053143,76.6673530401049,-75.120640140707,31.9659044715382,8.77849644678574,-64.3490528428305
44.15639628454,28.8677762112943,1.10356064812163,-4.7367178940203,-71.407172888612,1.30091910203969,-84.0913954412536,-71.7861026713873,-73.9212621773603,-52.5310339922522
-88.3684011500984,52.5297301992144,68.2788663176179,74.4248040836238,-71.3372739132231,-60.2445753844414,89.986860786551,70.3551448667828,94.3962501281127,86.2555614547142
-96.1055987333346,74.1149577718961,-99.6226359205427,-42.4750041252079,58.520993729589,21.7244678891029,19.2075768344292,49.2998287234007,-84.6412907352715,27.3470752315726
-35.691005799418,3.31390924643568,25.3136374658655,20.1382469808211,63.6219742062239,-21.5614235396128,-17.7302366238824,-36.9287705589,84.3492979936879,-10.9395297855277
36.2327620985169,95.101414984494,-87.1364662643184,-15.8156844091946,71.8199510311341,57.7802305852763,98.8260415601186,-76.1363212266656,35.0983329216639,49.9015218175877
65.455644597971,29.9663847514658,85.9790143851963,56.4803919161665,33.403907601867,-5.26685047079363,69.3754104608657,-38.4653022170165,-24.62938575402,-45.8275110188272
-61.5859849890641,-28.1878795814067,66.6230568607679,10.5578821574551,64.1249680803856,-8.90378174128882,32.0653599336052,-21.6473703589091,-41.1829145498578,-1.2577934932621
83.5994192401584,78.1484396847037,64.2706449269318,-96.3005292066238,55.0879116178458,-86.9358855602976,65.8583503500297,-65.9096714010352,95.9402875074357,31.4444326854811
2.66872814974397,43.8501218356626,52.9572081020111,-33.6500121340368,-50.6204398135348,-37.5610575586918,-44.3621819612408,51.1189188446725,-12.1328128803236,66.4457189619135
29.850613333024,7.92045664082595,39.4928387720061,50.5497581835035,-3.93144841892328,-96.2502036875476,-75.5925494308267,-72.3060922112569,-68.8220773429599,62.5885522731532
-37.9431726367462,-86.8821260634705,59.9104243115976,35.6052201612108,8.15024550917668,-16.3022148422649,-37.1507790514307,91.222103809358,87.0020167035071,-4.09973011229718
7.74604227101719,94.8133852106947,79.8511439621139,-9.30556487168582,-34.2078800321647,30.8904031694435,-28.203616670361,20.3783266403177,-71.2018786824242,47.0761852607531
88.0522814782011,-98.778062900036,3.95492412286038,-90.0353160517225,-30.4389381518478,-58.8603080488459,-64.4259422297512,80.7975216606226,82.853174059872,31.5450260627457
48.8827037974593,98.6906331324051,-53.3842079765943,59.9487490316711,21.5461109756275,-67.4596053373979,88.8880047269976,-87.446176760478,86.8158234892994,67.2259344971222
-77.350176697618,-22.0539925873328,-99.0626039955543,59.4561506137707,82.5658593882486,39.0797294811869,-8.40208173300977,-87.5392611871305,74.2194453669803,14.4082369113982
56.4227227913138,67.1824422112745,-23.9437194924636,47.8486308760546,-70.8533458820151,96.3597126192739,91.7127596149761,-25.3881788525897,-39.8067026488041,-88.2868152974869
73.3205096315379,60.9760562574495,10.0027227790681,56.1609727814373,27.0188389824653,29.5911530610913,80.7636319498383,-24.2642912909971,98.1772293579738,58.6649624538327
-1.13401587607729,72.7497425511696,-12.0057310131288,-83.7101744178286,75.2374235110495,27.9187598851104,85.118996391419,32.4840060351689,-41.5732997922553,-56.4259426805422
68.7716271048906,71.2588906349423,21.2299844866225,64.7791321021982,7.84895433839303,67.9353892242049,32.8630075981721,19.1330733331588,-48.0341725054885,87.5964314267046
-60.3675832716586,84.4647098250167,-81.3237877363296,8.84176629045783,51.3031047858913,51.1779213536274,74.634351750639,16.9673376494237,2.08171425410688,-92.7363865431942
-17.7312707886671,70.1827261743161,-12.8094393298439,-27.0506534385485,-3.93456217667286,-32.9499543775489,43.083601720997,-25.1487819192623,-24.7379166568206,76.9719314617905
9.47197544054075,76.7744551695261,94.0501796337761,26.1516278776624,10.0847437062139,58.1559668968894,-20.0776387710201,8.47911756295218,73.4681158589907,-59.3900759677644
