P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
98.849595203983,30.4421104532,-8.56339446746533,-69.1963001953875,-85.226417088561,87.9170413987195,-27.0396311302956,87.9382605929155,47.0566454964333,13.4189462526969
-28.4119978829471,-51.119274335298,29.5364063173835,43.0265346226271,42.9499853802374,-84.9515642964561,-17.4373303787763,-67.3417622363362,6.26910000233039,20.0349105963881
99.9591757924906,99.125344832564,-29.6781528043617,-77.4382548453602,-95.3127564591911,10.1159703644755,61.7453628050059,99.5290072367374,89.6329592898519,-75.4680959475395
-67.8736807594876,-1.05895084388014,-92.4660604027816,74.3792918301242,-53.3544741285457,72.7304448072604,-70.0277655752737,-79.84123473563,-23.7539637121811,-33.1186097819622
36.3583535334542,27.7714512532594,-11.2300787072112,12.2654317013517,44.2213898364329,-48.9821209660398,40.3252098692387,64.8689771270812,13.0667907264757,94.2458976077514
46.6330836829418,67.424537645428,-4.65951554952568,31.9600283370432,74.1254287691523,-43.7990953246642,54.5638981747196,37.2398331098992,-78.9900101598985,2.27852764026788
17.2682389106613,-53.5650200587151,63.8721525429119,-12.6985537722813,-51.6357899349195,35.5847387870818,86.2125545845058,91.8506549185581,26.0697523653378,-35.9165387137524
-55.958193275369,67.7972921138846,-9.2849917501527,3.64743605097108,-73.4967277259664,-67.1171684540777,84.1719716977588,-3.00948201472899,-26.2045117928854,10.5928858002289
-43.4434816024668,-74.0724621008774,-52.9864433333814,33.9484663398385,61.4489806747425,-33.2973374692914,32.0405250369068,57.5952094697081,42.0139868390935,-31.14828541749
-6.9411552114784,36.028732263752,-5.21189915787019,-27.3336428435819,35.4157474384389,-52.9979003878804,37.5339966909652,51.0048644072552,43.5220883323823,29.0987244130343
28.10670249293,94.4961479323475,71.8098140632681,40.3161150621949,53.1420881983337,55.131498579592,-58.3787500398305,44.5652827310109,-88.2485799864429,17.4683785244725
-35.3782497559707,-23.0696453055982,26.688006696216,-55.6588253002951,-38.3293391249695,-13.5898247038777,-17.0863326489674,-47.075249127361,78.6466148406653,-18.1368279472039
-94.1098899704734,-97.7953508160771,79.1717229605031,83.1782816420938,5.82556425272548,-23.8775781294925,-79.1248061394039,37.6801877739734,86.3043788753593,-47.4878639869628
-11.5858984119337,20.7073072700525,47.8668883113456,50.7616844154127,14.6523658232763,28.6457867697996,57.3321170650312,86.4646573311321,71.1039881748766,-72.4311714137757
