P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
-84.1388383398838,61.3146563002938,7.05832297684013,7.55648322765074,77.8151556264684,-78.9077233265505,-27.7664774936315,-12.6128626986041,32.9635585562388,65.1732116695829
-99.4656843792496,64.0389150884573,64.0133157815344,48.2466244885075,-33.5987647336945,-29.2314035828794,-34.2058779212434,-90.7623400674184,-95.6365099748888,-52.7381801937613
8.40810943743971,-30.4078677231115,68.6928971226605,97.4601407865912,97.2744393005605,33.6231609325658,23.6390712671838,25.3032308755971,-39.1565146097369,-57.7947894788742
22.2986282894493,99.4209635293918,-39.486001910789,-63.990150758498,-49.7840727745594,-5.94137643946038,1.80172806266607,-81.6121492387995,-75.2670059933454,59.7601570540841
72.4099740565901,-44.3612321585044,73.5240295739506,-78.4758805846261,-92.9752945940854,-62.5442994727259,13.6251881802264,15.1893873336181,17.6011732899172,-38.9649999013023
-28.7750911562257,-3.15886017429582,1.25002510504946,9.43765202732378,73.8251559414726,-94.0683772228333,81.3422254698575,31.5810873787813,22.7041692841627,-24.7061513093097
69.4396087158324,56.6461050171885,14.6278025782418,-58.9451445917353,20.9982123516272,4.86837242311708,32.1842022372609,3.84888798083813,58.1637594566531,-96.0468780721875
-9.59612958548024,-67.8557780575124,-73.2266565634555,17.1661540798772,-3.93388720620899,-23.2038413086404,57.2423874676739,-86.0267536519646,42.3295235193383,18.9446014047391
51.2335216277819,74.2382197892906,85.4981799467817,74.2726734026468,-21.2689918137185,10.5054984913304,-45.7819164133076,75.1085344136549,88.3051404031274,5.02989636990654
66.1618649919905,52.985579172338,-98.5868539630856,29.0077145157841,92.0557920523956,88.6470321448354,-63.5477653074702,-34.0095080925763,-3.59707110136452,-96.2722387094805
-2.89046234087427,-1.19165222733817,-59.9585686632786,6.72461787646881,-93.5300327093457,11.7525500882606,67.4226947834275,90.3993729853344,8.89495167187499,-22.8590698775569
12.9047791989745,20.070948156459,-65.2368770338952,-55.9451543957019,-24.4364498615343,-79.5352125917099,-90.1607594613085,81.9500778137061,-6.08604564217552,-30.8615863637423
-51.0894810226701,-87.340551258756,94.7350822070211,-39.9209815925719,40.1279969593731,-55.3383073557906,-73.8157119219244,91.3581693425247,37.5333162169949,-76.6256103196566
84.9076062784953,-56.8529802328397,22.9540450922403,-26.5540602091758,-58.0187075808118,52.4099082013879,-40.3885962803883,-51.8754567655191,-66.5306173089104,4.4548856835556
-6.51426610013381,-66.4558413140334,-2.94204121400448,65.7206718749197,6.73059658709174,-88.981154554982,13.2909770054147,-58.0569798246538,-41.9559396067131,77.1017597113421
29.0116038357841,-90.3562248014223,9.34729011222761,65.1301609632874,-28.0062613431252,29.6219901431288,-11.1427795279473,0.573585536950546,13.2012188179679,94.5079707877941
86.0146851425969,8.23910072844522,39.5972660259232,14.688678597431,42.63390497864,-66.2997673652485,85.2128153544189,6.89936856873783,-19.8784231588653,46.3049599896586
-30.4209278129764,89.8257014233327,-74.3918041330073,-98.141207690182,-98.6122289017328,3.12900328631109,99.8455831369808,-90.8322828357433,-77.7531019049252,6.00855807260029
-28.7527738474042,-41.7214978015326,-28.1924862422067,-13.6503754762876,27.91490996869,-43.6076047709408,20.2876391396995,-91.7374741295317,69.8105435157181,99.9536116309915
51.642191726948,-4.30701361988521,-43.0842307811294,29.9410426203267,-74.7491138756274,29.9279220840249,62.2083626491215,52.6675952966053,-4.488607776327,-30.8156951257053
-73.4119792052008,-49.6472036710495,77.2864601562733,-89.5442957774135,54.9083597308073,-22.5732016561304,63.0281242634061,-6.36544027241621,-23.3085157919101,-26.945326099275
11.4757483114823,-35.9639312603698,-67.7010639998732,42.8373142741994,7.47217255445905,-17.7877978403373,-87.6651745422614,35.9787182146442,-56.461858015628,-97.8010657916134
-25.6208846038863,22.659529610981,-17.8005543508708,14.7396019057859,18.6345344661721,-86.6917686304571,-58.7782199364734,19.3150470797075,15.0684923578,-98.4758362902686
-10.1894906055209,47.2824430308749,40.2735511958979,-80.3973723730314,-76.1376027136079,-24.0865012433352,-30.1429893411587,5.76358877611764,-5.89987835968793,-58.3214223300046
-6.67833153435828,98.2752553315439,-21.793765538939,12.8255657421077,22.3660878126211,5.61317170689179,-57.8206961244922,91.2894724060448,1.13838958682379,52.3718034088355
-64.0326367172186,-96.0338777696214,66.5791338822203,-69.1831292958036,-2.13731031010585,-9.32503156770572,-57.2678254623286,-19.1737716651214,1.50111249301035,58.5320605939815
-29.4987522300592,81.3799441702556,71.6982007631997,-9.07749556838738,-24.2691947149904,18.0646440098758,-34.1587871646896,61.3294567335204,-35.3053874686226,-31.6304220786418
66.4818964342604,46.8367232487124,39.5380112838077,45.2114980894695,-97.7142864564945,93.4271437284511,-45.0645048681899,99.6055666687662,-77.5637204439745,-88.5756086157617
-97.3790858747317,-66.2301449721242,-37.2121492870649,-31.0878622192075,71.935014205033,-81.2289598323337,46.509568790634,25.1563225588834,-37.1191911072756,-60.8024514783165
