P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
-94.3758187034787,-7.49243686946492,96.2764000892124,17.8260159124644,68.9227254863176,6.56986513768265,33.7766188688623,-15.8002246307202,70.6683123027983,-55.5858667421643
17.5144941035489,-74.5044983724674,79.9163734382977,49.0542847399899,-29.5385647222579,-97.8981099313157,-85.1506790301778,56.9240310048292,45.6033262709437,52.0074513182474
74.4549904773834,22.0902888667249,69.1336825540679,-36.0593936255068,92.3783495230158,80.2952529347497,17.0302436452755,90.1183729215975,-20.8387540401332,-98.5286761749549
79.9832183466578,23.485064103556,29.8395693362933,46.0802245502647,-65.4937666381805,-86.9352282338885,-2.49854794080522,-10.783656003305,-86.4752248970384,-71.8336505488849
19.9892607601715,6.99944613473382,36.750383335282,26.1640494090236,-22.1497211876936,-38.6817709137464,-55.2172131444521,-80.3173666473083,-66.9639216622722,-92.4012033784469
81.5413402778591,88.9757575999531,-7.65491831882524,80.1149840686932,61.5632682068115,81.2615508313213,82.4564930950153,88.8456078487622,97.5424250800879,34.4600019753439
47.7530607697383,-0.706707055159541,66.2374947197416,-16.9367091685288,-38.4317421118984,-92.0206445833514,-94.7570593904024,77.239962993291,-51.8684126914255,-45.5531642444072
37.7451506665678,48.0524133663302,24.0151566900913,-42.708661789889,-84.1711300241118,37.219328900965,-19.5047927106173,-7.80060627215531,86.5255456267446,28.9799552989206
51.0509706917453,48.9774624887266,76.5075983330102,88.6000646578978,67.5012554524598,-46.2773880117512,81.0218046270294,-2.70458509538362,-79.0658117107586,-65.7654441654882
57.8934782097445,99.7887738827388,-87.4224977163824,-34.5594444964474,30.600841038406,-64.7677848620803,-69.7975011323334,32.8053729248381,90.6905808428196,-45.3440290704534
62.4575618430073,-2.69889830329686,31.4590102021797,99.4433861406459,89.7174873100557,42.1392944962358,-33.3656124861909,82.402187245939,-94.6708392925002,-94.7285399425335
30.9884172815721,-19.8797613065185,93.0836747840821,94.4662664230352,-56.6057217620587,-21.9823375443111,-12.2926931204405,1.49499235105033,38.4982201492401,79.9712694799835
10.7644446834544,-77.4456392375517,-83.1221148158972,51.4248210719661,19.206603206251,-21.2151659466184,-95.122918478067,49.5486282285964,-47.36805363189,-85.5289410527652
2.44332263106787,-89.2357951766196,-67.5212032510326,-68.7635936283947,-84.1854834246154,9.8810034559135,-58.8268520358681,-61.383983705089,-58.9422605785873,-82.1497238415051
5.82523245654703,-28.5210811532817,30.2376790086187,62.4731681615683,66.2626600950922,-1.60683760301322,95.9714833532017,47.3514161240732,82.6549553051636,1.82261997127473
-99.7905176213627,26.0364854529506,-51.8261649374163,95.6462375461438,47.6560969827914,15.5306428157622,-77.6153798559369,7.28934077573051,-41.9575391248742,-67.777030598094
-36.5031557124056,8.68884173422097,50.7522157296295,-19.840112286148,-27.8200851546888,-4.00118762159514,8.76365246458366,-73.1159149389492,-46.8712456469873,-58.4893516315507
-24.2471991055585,-84.6911287485751,-43.4509039500393,-77.9095020353307,-67.4425383621676,-74.4943704406857,11.7249268401399,6.10784408998111,1.3141275884206,18.7204631851787
76.4906823265279,89.2974920813795,-18.0724617010562,10.138827475855,71.7743820032468,63.1197180991311,13.0566807901725,22.0409099242483,16.2376346150714,-99.5289386506312
92.6730006130065,-98.1478276876481,-4.50485909544591,27.5078672596284,-93.7307443523592,-93.8011806262612,80.9326872101,-9.12969240326937,-94.1616776670984,37.1335484219672
-48.8488951052805,27.2638385331075,-96.514556870855,58.2116126915523,-2.01126048303979,-52.5125215479241,-27.0214770299479,-37.4497760274032,-87.649040458581,-11.1592657787445
81.2250587033415,86.9493021804243,38.3144694693554,-88.3220931182821,-56.6080807005159,-50.1516183706915,85.3057989726244,-0.459363405417662,99.0951976023422,-77.5177331121127
-25.5379084344857,2.23458760543946,14.1307477207371,-26.3433895796019,-47.3813457765307,79.4260381870522,-16.5614111338915,12.1779797830698,20.8598453384556,85.8228363205328
-20.0812294192375,54.1344938181849,86.0982041142134,76.8983622430624,-89.220488269767,-0.150625976420173,51.3345175005362,78.6447446873152,66.109169630883,14.9643944238619
79.5507060961529,9.66073523226869,-38.5790083504839,38.2097623576964,-96.8799157536423,-29.440686132303,97.5931001148406,-64.7321084186201,-27.2362382400292,-45.3887224788602
87.5261293774826,-53.1240324368857,-93.6581719672867,13.8109525947606,50.9550502631327,83.7523282940568,-13.6950019131364,-24.3091074234604,51.5476536776808,-98.7716989468433
82.9074643869798,-26.5015327158968,9.5500293713193,87.8885681197289,24.6149018326012,-1.54149811242988,19.5136665096904,59.3586346961819,22.6478790356611,-30.915986726246
-63.508267775638,-19.6681845102731,4.17050257860861,-38.7659571228014,6.66974627184645,0.197802077806415,-73.7054650595955,1.34960336784975,71.4301457495439,62.5447399595411
-70.8287434025228,53.912636400413,57.3628146961276,59.8330633468398,64.7854280978911,-2.28936083004629,95.3267942921165,-58.5607743324925,85.5667241073642,-25.5729783098841
71.8434431935622,-58.4497780523933,33.200784712535,-21.5799256208773,-48.4777711434473,36.2792793663202,83.8864727092491,57.7277882811051,3.24054606448298,68.1965010630048
