P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
-53.5640635030098,-3.99998128986365,61.8288993069606,-98.5175592104206,-53.1952698551051,-60.2691106634115,31.7624911951197,-72.7428562129945,-45.0124459103411,25.6094678437282
-41.9046971524191,-95.188915022955,-0.97613041674262,15.3460828940246,60.60502477059,-6.81979573870075,7.74976590192644,-37.7250494335192,-50.4547572283506,-95.2255578887894
-58.8785571325247,75.3707761305714,96.4269668307871,52.5457797887427,92.279707424676,51.6813795689852,-92.1828495723315,-57.5896407958557,-39.2378677813987,-96.5315223712401
68.6321632707254,35.6722992329641,-21.4568672958134,-29.6754167873438,-67.3861056870564,-17.72025292446,-50.6552891973016,46.2549072463347,48.797016518553,-89.3677424203872
-80.93951583256,63.8614824285022,-0.235372106324604,65.2809347149271,29.7662880857463,66.7699472309795,28.3178058087879,69.9119388366911,-55.2353295137483,53.7810735280977
-61.8586654394464,-60.8152610137145,-26.017686071828,60.5706159344668,23.2654286978613,-8.80958316509745,-64.9136221746066,-0.218535236211352,2.10326430210328,17.8947840692379
52.6156882569378,-8.59772465495614,-49.1998769429647,-79.0598499738309,-56.3199089711239,82.5427196577569,71.1699249815022,33.8897117181783,23.0309982974594,-16.8850804031432
-57.0283744646585,-10.2059750800315,-37.9471451214317,-87.1872960246018,97.3752652683911,-80.5305471188192,-13.5806804741771,-13.9816442809215,-47.7584079347815,63.4501431459009
-90.6276837380288,-54.2257739265918,61.5995837333398,-58.5217769736913,38.2925997734613,83.8500497391783,90.247913225607,-54.8942179716442,82.1156079649861,63.9821945465347
-64.2759099906517,-77.8286537082353,-34.9120912149369,-47.3561932670315,26.7798192995607,24.1241920235959,22.6451839943224,-40.3317018187552,-84.6868204331632,-11.105142346777
-12.5715512093526,16.9074245738876,-1.66758685654338,-2.32850653770549,-14.7263608480844,-34.4064512348639,25.6294573241157,98.9562152667361,-1.0710262114481,96.2764113875829
40.3132535682066,15.7597707371867,93.2487030188798,53.5258915914988,68.0839261257027,-54.2037093217806,72.0684436418586,63.9831858937854,-94.1903956153472,12.8871409558403
-12.6684000580528,48.5759348208562,-98.4753305578808,97.9658785249144,91.4066357183443,-3.41441118666623,83.484909020295,-37.3549039841771,6.77703771564184,87.7050982008379
-33.4566334306082,54.5482706173555,-48.5727243109361,-29.4258919604265,91.28373289678,-81.0992385887316,10.3853359224414,87.2968070612934,-26.3148925724463,-39.1870307492424
-2.80773915304718,5.52158017079141,81.21877581984,-23.5900136799144,-1.40778376259645,84.2067004250209,63.9337977189375,40.4296818926121,-64.4175438787096,69.1612988745237
-97.803722523188,-28.3860078747196,-13.434388039854,94.2384023579641,55.3013817250828,-19.8637322772419,-8.60209778332126,72.4069704479523,-51.4036468901226,1.67386262309964
-89.2283513678633,-32.0311842901584,5.79289416892993,-7.27958452538624,-29.736303672325,-11.2206980489413,93.9935126125352,-77.8732213217541,13.8519687987835,96.4722708696186
-28.5413237035183,80.3695186912457,-51.9248497493576,-0.593011664323527,78.4523468710712,-86.5866167396786,-98.8279107325695,-53.8033941483824,-86.7514386115758,-33.650550475518
53.793422833503,34.8143326524221,7.08861001915437,-67.3190087052526,26.861288999999,7.14905502496674,-81.3320696593838,-4.96106189816052,-59.6430882003176,-16.3648558933538
22.8689890394843,-34.8496945184141,-13.8544437209714,-88.2299567254754,16.8148749070322,10.8085138120578,78.7917753069617,83.6029286947396,67.807999987514,71.6532369940184
16.7857136328979,71.883112876272,33.0110831852673,-1.56507261548499,46.732297124031,-47.8626533144883,73.1447330843096,20.172113218439,44.7982086826409,-3.19800031823563
40.9147452216071,40.7028574437653,28.5766093457026,-67.0310736743751,-30.1087318323801,81.9073310218097,-18.973661895095,-49.1396585125889,52.3866703673786,98.3736174210811
